51,51,51,50,50,104,52,51,51,52,51,50,103,56,95,68
51,51,50,50,104,52,51,51,52,51,50,103,56,95,68,102
51,50,50,104,52,51,51,52,51,50,103,56,95,68,102,83
50,50,104,52,51,51,52,51,50,103,56,95,68,102,83,75
50,104,52,51,51,52,51,50,103,56,95,68,102,83,75,75
104,52,51,51,52,51,50,103,56,95,68,102,83,75,75,102
52,51,51,52,51,50,103,56,95,68,102,83,75,75,102,91
51,51,52,51,50,103,56,95,68,102,83,75,75,102,91,91
51,52,51,50,103,56,95,68,102,83,75,75,102,91,91,74
52,51,50,103,56,95,68,102,83,75,75,102,91,91,74,74
51,50,103,56,95,68,102,83,75,75,102,91,91,74,74,62
50,103,56,95,68,102,83,75,75,102,91,91,74,74,62,87
103,56,95,68,102,83,75,75,102,91,91,74,74,62,87,75
56,95,68,102,83,75,75,102,91,91,74,74,62,87,75,87
95,68,102,83,75,75,102,91,91,74,74,62,87,75,87,87
68,102,83,75,75,102,91,91,74,74,62,87,75,87,87,88
102,83,75,75,102,91,91,74,74,62,87,75,87,87,88,84
83,75,75,102,91,91,74,74,62,87,75,87,87,88,84,75
75,75,102,91,91,74,74,62,87,75,87,87,88,84,75,83
75,102,91,91,74,74,62,87,75,87,87,88,84,75,83,83
102,91,91,74,74,62,87,75,87,87,88,84,75,83,83,83
91,91,74,74,62,87,75,87,87,88,84,75,83,83,83,91
91,74,74,62,87,75,87,87,88,84,75,83,83,83,91,91
74,74,62,87,75,87,87,88,84,75,83,83,83,91,91,74
74,62,87,75,87,87,88,84,75,83,83,83,91,91,74,63
62,87,75,87,87,88,84,75,83,83,83,91,91,74,63,81
87,75,87,87,88,84,75,83,83,83,91,91,74,63,81,81
75,87,87,88,84,75,83,83,83,91,91,74,63,81,81,87
87,87,88,84,75,83,83,83,91,91,74,63,81,81,87,87
87,88,84,75,83,83,83,91,91,74,63,81,81,87,87,87
88,84,75,83,83,83,91,91,74,63,81,81,87,87,87,87
84,75,83,83,83,91,91,74,63,81,81,87,87,87,87,68
75,83,83,83,91,91,74,63,81,81,87,87,87,87,68,68
83,83,83,91,91,74,63,81,81,87,87,87,87,68,68,102
83,83,91,91,74,63,81,81,87,87,87,87,68,68,102,75
83,91,91,74,63,81,81,87,87,87,87,68,68,102,75,83
91,91,74,63,81,81,87,87,87,87,68,68,102,75,83,75
91,74,63,81,81,87,87,87,87,68,68,102,75,83,75,91
74,63,81,81,87,87,87,87,68,68,102,75,83,75,91,91
63,81,81,87,87,87,87,68,68,102,75,83,75,91,91,91
81,81,87,87,87,87,68,68,102,75,83,75,91,91,91,74
81,87,87,87,87,68,68,102,75,83,75,91,91,91,74,81
87,87,87,87,68,68,102,75,83,75,91,91,91,74,81,81
87,87,87,68,68,102,75,83,75,91,91,91,74,81,81,87
87,87,68,68,102,75,83,75,91,91,91,74,81,81,87,87
87,68,68,102,75,83,75,91,91,91,74,81,81,87,87,87
68,68,102,75,83,75,91,91,91,74,81,81,87,87,87,87
68,102,75,83,75,91,91,91,74,81,81,87,87,87,87,76
102,75,83,75,91,91,91,74,81,81,87,87,87,87,76,102
75,83,75,91,91,91,74,81,81,87,87,87,87,76,102,83
83,75,91,91,91,74,81,81,87,87,87,87,76,102,83,102
75,91,91,91,74,81,81,87,87,87,87,76,102,83,102,83
91,91,91,74,81,81,87,87,87,87,76,102,83,102,83,91
91,91,74,81,81,87,87,87,87,76,102,83,102,83,91,91
91,74,81,81,87,87,87,87,76,102,83,102,83,91,91,91
74,81,81,87,87,87,87,76,102,83,102,83,91,91,91,74
81,81,87,87,87,87,76,102,83,102,83,91,91,91,74,74
81,87,87,87,87,76,102,83,102,83,91,91,91,74,74,63
87,87,87,87,76,102,83,102,83,91,91,91,74,74,63,62
87,87,87,76,102,83,102,83,91,91,91,74,74,63,62,87
87,87,76,102,83,102,83,91,91,91,74,74,63,62,87,87
87,76,102,83,102,83,91,91,91,74,74,63,62,87,87,87
76,102,83,102,83,91,91,91,74,74,63,62,87,87,87,87
102,83,102,83,91,91,91,74,74,63,62,87,87,87,87,64
83,102,83,91,91,91,74,74,63,62,87,87,87,87,64,49
102,83,91,91,91,74,74,63,62,87,87,87,87,64,49,49
83,91,91,91,74,74,63,62,87,87,87,87,64,49,49,49
91,91,91,74,74,63,62,87,87,87,87,64,49,49,49,52
91,91,74,74,63,62,87,87,87,87,64,49,49,49,52,58
91,74,74,63,62,87,87,87,87,64,49,49,49,52,58,58
74,74,63,62,87,87,87,87,64,49,49,49,52,58,58,56
74,63,62,87,87,87,87,64,49,49,49,52,58,58,56,53
63,62,87,87,87,87,64,49,49,49,52,58,58,56,53,46
62,87,87,87,87,64,49,49,49,52,58,58,56,53,46,46
87,87,87,87,64,49,49,49,52,58,58,56,53,46,46,49
87,87,87,64,49,49,49,52,58,58,56,53,46,46,49,49
87,87,64,49,49,49,52,58,58,56,53,46,46,49,49,46
87,64,49,49,49,52,58,58,56,53,46,46,49,49,46,46
64,49,49,49,52,58,58,56,53,46,46,49,49,46,46,52
49,49,49,52,58,58,56,53,46,46,49,49,46,46,52,46
49,49,52,58,58,56,53,46,46,49,49,46,46,52,46,46
49,52,58,58,56,53,46,46,49,49,46,46,52,46,46,46
52,58,58,56,53,46,46,49,49,46,46,52,46,46,46,84
58,58,56,53,46,46,49,49,46,46,52,46,46,46,84,73
58,56,53,46,46,49,49,46,46,52,46,46,46,84,73,61
56,53,46,46,49,49,46,46,52,46,46,46,84,73,61,73
53,46,46,49,49,46,46,52,46,46,46,84,73,61,73,98
46,46,49,49,46,46,52,46,46,46,84,73,61,73,98,67
46,49,49,46,46,52,46,46,46,84,73,61,73,98,67,104
49,49,46,46,52,46,46,46,84,73,61,73,98,67,104,72
49,46,46,52,46,46,46,84,73,61,73,98,67,104,72,85
46,46,52,46,46,46,84,73,61,73,98,67,104,72,85,85
46,52,46,46,46,84,73,61,73,98,67,104,72,85,85,73
52,46,46,46,84,73,61,73,98,67,104,72,85,85,73,73
46,46,46,84,73,61,73,98,67,104,72,85,85,73,73,66
46,46,84,73,61,73,98,67,104,72,85,85,73,73,66,61
46,84,73,61,73,98,67,104,72,85,85,73,73,66,61,73
84,73,61,73,98,67,104,72,85,85,73,73,66,61,73,98
73,61,73,98,67,104,72,85,85,73,73,66,61,73,98,79
61,73,98,67,104,72,85,85,73,73,66,61,73,98,79,104
73,98,67,104,72,85,85,73,73,66,61,73,98,79,104,79
98,67,104,72,85,85,73,73,66,61,73,98,79,104,79,98
67,104,72,85,85,73,73,66,61,73,98,79,104,79,98,85
104,72,85,85,73,73,66,61,73,98,79,104,79,98,85,73
72,85,85,73,73,66,61,73,98,79,104,79,98,85,73,73
85,85,73,73,66,61,73,98,79,104,79,98,85,73,73,84
85,73,73,66,61,73,98,79,104,79,98,85,73,73,84,65
73,73,66,61,73,98,79,104,79,98,85,73,73,84,65,55
73,66,61,73,98,79,104,79,98,85,73,73,84,65,55,83
66,61,73,98,79,104,79,98,85,73,73,84,65,55,83,106
61,73,98,79,104,79,98,85,73,73,84,65,55,83,106,107
73,98,79,104,79,98,85,73,73,84,65,55,83,106,107,100
98,79,104,79,98,85,73,73,84,65,55,83,106,107,100,80
79,104,79,98,85,73,73,84,65,55,83,106,107,100,80,80
104,79,98,85,73,73,84,65,55,83,106,107,100,80,80,79
79,98,85,73,73,84,65,55,83,106,107,100,80,80,79,78
98,85,73,73,84,65,55,83,106,107,100,80,80,79,78,67
85,73,73,84,65,55,83,106,107,100,80,80,79,78,67,81
73,73,84,65,55,83,106,107,100,80,80,79,78,67,81,77
73,84,65,55,83,106,107,100,80,80,79,78,67,81,77,101
84,65,55,83,106,107,100,80,80,79,78,67,81,77,101,102
65,55,83,106,107,100,80,80,79,78,67,81,77,101,102,81
55,83,106,107,100,80,80,79,78,67,81,77,101,102,81,74
83,106,107,100,80,80,79,78,67,81,77,101,102,81,74,74
106,107,100,80,80,79,78,67,81,77,101,102,81,74,74,73
107,100,80,80,79,78,67,81,77,101,102,81,74,74,73,72
100,80,80,79,78,67,81,77,101,102,81,74,74,73,72,57
80,80,79,78,67,81,77,101,102,81,74,74,73,72,57,83
80,79,78,67,81,77,101,102,81,74,74,73,72,57,83,71
79,78,67,81,77,101,102,81,74,74,73,72,57,83,71,84
78,67,81,77,101,102,81,74,74,73,72,57,83,71,84,83
67,81,77,101,102,81,74,74,73,72,57,83,71,84,83,76
81,77,101,102,81,74,74,73,72,57,83,71,84,83,76,69
77,101,102,81,74,74,73,72,57,83,71,84,83,76,69,68
101,102,81,74,74,73,72,57,83,71,84,83,76,69,68,67
102,81,74,74,73,72,57,83,71,84,83,76,69,68,67,67
81,74,74,73,72,57,83,71,84,83,76,69,68,67,67,67
74,74,73,72,57,83,71,84,83,76,69,68,67,67,67,60
74,73,72,57,83,71,84,83,76,69,68,67,67,67,60,68
73,72,57,83,71,84,83,76,69,68,67,67,67,60,68,82
72,57,83,71,84,83,76,69,68,67,67,67,60,68,82,83
57,83,71,84,83,76,69,68,67,67,67,60,68,82,83,76
83,71,84,83,76,69,68,67,67,67,60,68,82,83,76,70
71,84,83,76,69,68,67,67,67,60,68,82,83,76,70,71
84,83,76,69,68,67,67,67,60,68,82,83,76,70,71,72
83,76,69,68,67,67,67,60,68,82,83,76,70,71,72,73
76,69,68,67,67,67,60,68,82,83,76,70,71,72,73,74
69,68,67,67,67,60,68,82,83,76,70,71,72,73,74,61
68,67,67,67,60,68,82,83,76,70,71,72,73,74,61,74
67,67,67,60,68,82,83,76,70,71,72,73,74,61,74,100
67,67,60,68,82,83,76,70,71,72,73,74,61,74,100,70
67,60,68,82,83,76,70,71,72,73,74,61,74,100,70,76
60,68,82,83,76,70,71,72,73,74,61,74,100,70,76,77
68,82,83,76,70,71,72,73,74,61,74,100,70,76,77,78
82,83,76,70,71,72,73,74,61,74,100,70,76,77,78,78
83,76,70,71,72,73,74,61,74,100,70,76,77,78,78,63
76,70,71,72,73,74,61,74,100,70,76,77,78,78,63,50
70,71,72,73,74,61,74,100,70,76,77,78,78,63,50,80
71,72,73,74,61,74,100,70,76,77,78,78,63,50,80,80
72,73,74,61,74,100,70,76,77,78,78,63,50,80,80,107
73,74,61,74,100,70,76,77,78,78,63,50,80,80,107,76
74,61,74,100,70,76,77,78,78,63,50,80,80,107,76,100
61,74,100,70,76,77,78,78,63,50,80,80,107,76,100,82
74,100,70,76,77,78,78,63,50,80,80,107,76,100,82,83
100,70,76,77,78,78,63,50,80,80,107,76,100,82,83,84
70,76,77,78,78,63,50,80,80,107,76,100,82,83,84,70
76,77,78,78,63,50,80,80,107,76,100,82,83,84,70,50
77,78,78,63,50,80,80,107,76,100,82,83,84,70,50,71
78,78,63,50,80,80,107,76,100,82,83,84,70,50,71,59
78,63,50,80,80,107,76,100,82,83,84,70,50,71,59,61
63,50,80,80,107,76,100,82,83,84,70,50,71,59,61,72
50,80,80,107,76,100,82,83,84,70,50,71,59,61,72,60
80,80,107,76,100,82,83,84,70,50,71,59,61,72,60,69
80,107,76,100,82,83,84,70,50,71,59,61,72,60,69,50
107,76,100,82,83,84,70,50,71,59,61,72,60,69,50,71
76,100,82,83,84,70,50,71,59,61,72,60,69,50,71,59
100,82,83,84,70,50,71,59,61,72,60,69,50,71,59,72
82,83,84,70,50,71,59,61,72,60,69,50,71,59,72,71
83,84,70,50,71,59,61,72,60,69,50,71,59,72,71,60
84,70,50,71,59,61,72,60,69,50,71,59,72,71,60,69
70,50,71,59,61,72,60,69,50,71,59,72,71,60,69,56
50,71,59,61,72,60,69,50,71,59,72,71,60,69,56,50
71,59,61,72,60,69,50,71,59,72,71,60,69,56,50,50
59,61,72,60,69,50,71,59,72,71,60,69,56,50,50,56
61,72,60,69,50,71,59,72,71,60,69,56,50,50,56,56
72,60,69,50,71,59,72,71,60,69,56,50,50,56,56,56
60,69,50,71,59,72,71,60,69,56,50,50,56,56,56,54
69,50,71,59,72,71,60,69,56,50,50,56,56,56,54,54
50,71,59,72,71,60,69,56,50,50,56,56,56,54,54,56
71,59,72,71,60,69,56,50,50,56,56,56,54,54,56,54
59,72,71,60,69,56,50,50,56,56,56,54,54,56,54,50
72,71,60,69,56,50,50,56,56,56,54,54,56,54,50,50
71,60,69,56,50,50,56,56,56,54,54,56,54,50,50,50
60,69,56,50,50,56,56,56,54,54,56,54,50,50,50,50
69,56,50,50,56,56,56,54,54,56,54,50,50,50,50,56
56,50,50,56,56,56,54,54,56,54,50,50,50,50,56,56
50,50,56,56,56,54,54,56,54,50,50,50,50,56,56,56
50,56,56,56,54,54,56,54,50,50,50,50,56,56,56,54
56,56,56,54,54,56,54,50,50,50,50,56,56,56,54,54
56,56,54,54,56,54,50,50,50,50,56,56,56,54,54,54
56,54,54,56,54,50,50,50,50,56,56,56,54,54,54,54
54,54,56,54,50,50,50,50,56,56,56,54,54,54,54,87
54,56,54,50,50,50,50,56,56,56,54,54,54,54,87,87
56,54,50,50,50,50,56,56,56,54,54,54,54,87,87,51
54,50,50,50,50,56,56,56,54,54,54,54,87,87,51,85
50,50,50,50,56,56,56,54,54,54,54,87,87,51,85,86
50,50,50,56,56,56,54,54,54,54,87,87,51,85,86,87
50,50,56,56,56,54,54,54,54,87,87,51,85,86,87,86
50,56,56,56,54,54,54,54,87,87,51,85,86,87,86,87
56,56,56,54,54,54,54,87,87,51,85,86,87,86,87,86
56,56,54,54,54,54,87,87,51,85,86,87,86,87,86,86
56,54,54,54,54,87,87,51,85,86,87,86,87,86,86,51
54,54,54,54,87,87,51,85,86,87,86,87,86,86,51,51
54,54,54,87,87,51,85,86,87,86,87,86,86,51,51,86
54,54,87,87,51,85,86,87,86,87,86,86,51,51,86,86
54,87,87,51,85,86,87,86,87,86,86,51,51,86,86,86
87,87,51,85,86,87,86,87,86,86,51,51,86,86,86,87
87,51,85,86,87,86,87,86,86,51,51,86,86,86,87,86
51,85,86,87,86,87,86,86,51,51,86,86,86,87,86,86
85,86,87,86,87,86,86,51,51,86,86,86,87,86,86,50
86,87,86,87,86,86,51,51,86,86,86,87,86,86,50,86
87,86,87,86,86,51,51,86,86,86,87,86,86,50,86,86
86,87,86,86,51,51,86,86,86,87,86,86,50,86,86,74
87,86,86,51,51,86,86,86,87,86,86,50,86,86,74,87
86,86,51,51,86,86,86,87,86,86,50,86,86,74,87,51
86,51,51,86,86,86,87,86,86,50,86,86,74,87,51,51
51,51,86,86,86,87,86,86,50,86,86,74,87,51,51,49
51,86,86,86,87,86,86,50,86,86,74,87,51,51,49,86
86,86,86,87,86,86,50,86,86,74,87,51,51,49,86,86
86,86,87,86,86,50,86,86,74,87,51,51,49,86,86,51
86,87,86,86,50,86,86,74,87,51,51,49,86,86,51,86
87,86,86,50,86,86,74,87,51,51,49,86,86,51,86,65
86,86,50,86,86,74,87,51,51,49,86,86,51,86,65,51
86,50,86,86,74,87,51,51,49,86,86,51,86,65,51,59
50,86,86,74,87,51,51,49,86,86,51,86,65,51,59,54
86,86,74,87,51,51,49,86,86,51,86,65,51,59,54,66
86,74,87,51,51,49,86,86,51,86,65,51,59,54,66,49
74,87,51,51,49,86,86,51,86,65,51,59,54,66,49,55
87,51,51,49,86,86,51,86,65,51,59,54,66,49,55,65
51,51,49,86,86,51,86,65,51,59,54,66,49,55,65,51
51,49,86,86,51,86,65,51,59,54,66,49,55,65,51,53
49,86,86,51,86,65,51,59,54,66,49,55,65,51,53,110
86,86,51,86,65,51,59,54,66,49,55,65,51,53,110,110
86,51,86,65,51,59,54,66,49,55,65,51,53,110,110,57
51,86,65,51,59,54,66,49,55,65,51,53,110,110,57,51
86,65,51,59,54,66,49,55,65,51,53,110,110,57,51,90
65,51,59,54,66,49,55,65,51,53,110,110,57,51,90,71
51,59,54,66,49,55,65,51,53,110,110,57,51,90,71,90
59,54,66,49,55,65,51,53,110,110,57,51,90,71,90,90
54,66,49,55,65,51,53,110,110,57,51,90,71,90,90,79
66,49,55,65,51,53,110,110,57,51,90,71,90,90,79,90
49,55,65,51,53,110,110,57,51,90,71,90,90,79,90,76
55,65,51,53,110,110,57,51,90,71,90,90,79,90,76,76
65,51,53,110,110,57,51,90,71,90,90,79,90,76,76,74
51,53,110,110,57,51,90,71,90,90,79,90,76,76,74,88
53,110,110,57,51,90,71,90,90,79,90,76,76,74,88,55
110,110,57,51,90,71,90,90,79,90,76,76,74,88,55,88
110,57,51,90,71,90,90,79,90,76,76,74,88,55,88,86
57,51,90,71,90,90,79,90,76,76,74,88,55,88,86,88
51,90,71,90,90,79,90,76,76,74,88,55,88,86,88,55
90,71,90,90,79,90,76,76,74,88,55,88,86,88,55,88
71,90,90,79,90,76,76,74,88,55,88,86,88,55,88,86
90,90,79,90,76,76,74,88,55,88,86,88,55,88,86,77
90,79,90,76,76,74,88,55,88,86,88,55,88,86,77,65
79,90,76,76,74,88,55,88,86,88,55,88,86,77,65,64
90,76,76,74,88,55,88,86,88,55,88,86,77,65,64,55
76,76,74,88,55,88,86,88,55,88,86,77,65,64,55,85
76,74,88,55,88,86,88,55,88,86,77,65,64,55,85,73
74,88,55,88,86,88,55,88,86,77,65,64,55,85,73,90
88,55,88,86,88,55,88,86,77,65,64,55,85,73,90,71
55,88,86,88,55,88,86,77,65,64,55,85,73,90,71,90
88,86,88,55,88,86,77,65,64,55,85,73,90,71,90,90
86,88,55,88,86,77,65,64,55,85,73,90,71,90,90,76
88,55,88,86,77,65,64,55,85,73,90,71,90,90,76,88
55,88,86,77,65,64,55,85,73,90,71,90,90,76,88,87
88,86,77,65,64,55,85,73,90,71,90,90,76,88,87,55
86,77,65,64,55,85,73,90,71,90,90,76,88,87,55,55
77,65,64,55,85,73,90,71,90,90,76,88,87,55,55,69
65,64,55,85,73,90,71,90,90,76,88,87,55,55,69,74
64,55,85,73,90,71,90,90,76,88,87,55,55,69,74,89
55,85,73,90,71,90,90,76,88,87,55,55,69,74,89,70
85,73,90,71,90,90,76,88,87,55,55,69,74,89,70,64
73,90,71,90,90,76,88,87,55,55,69,74,89,70,64,55
90,71,90,90,76,88,87,55,55,69,74,89,70,64,55,85
71,90,90,76,88,87,55,55,69,74,89,70,64,55,85,85
90,90,76,88,87,55,55,69,74,89,70,64,55,85,85,88
90,76,88,87,55,55,69,74,89,70,64,55,85,85,88,55
76,88,87,55,55,69,74,89,70,64,55,85,85,88,55,88
88,87,55,55,69,74,89,70,64,55,85,85,88,55,88,85
87,55,55,69,74,89,70,64,55,85,85,88,55,88,85,88
55,55,69,74,89,70,64,55,85,85,88,55,88,85,88,55
55,69,74,89,70,64,55,85,85,88,55,88,85,88,55,88
69,74,89,70,64,55,85,85,88,55,88,85,88,55,88,85
74,89,70,64,55,85,85,88,55,88,85,88,55,88,85,88
89,70,64,55,85,85,88,55,88,85,88,55,88,85,88,55
70,64,55,85,85,88,55,88,85,88,55,88,85,88,55,88
64,55,85,85,88,55,88,85,88,55,88,85,88,55,88,76
55,85,85,88,55,88,85,88,55,88,85,88,55,88,76,88
85,85,88,55,88,85,88,55,88,85,88,55,88,76,88,88
85,88,55,88,85,88,55,88,85,88,55,88,76,88,88,57
88,55,88,85,88,55,88,85,88,55,88,76,88,88,57,57
55,88,85,88,55,88,85,88,55,88,76,88,88,57,57,57
88,85,88,55,88,85,88,55,88,76,88,88,57,57,57,85
85,88,55,88,85,88,55,88,76,88,88,57,57,57,85,74
88,55,88,85,88,55,88,76,88,88,57,57,57,85,74,88
55,88,85,88,55,88,76,88,88,57,57,57,85,74,88,55
88,85,88,55,88,76,88,88,57,57,57,85,74,88,55,88
85,88,55,88,76,88,88,57,57,57,85,74,88,55,88,85
88,55,88,76,88,88,57,57,57,85,74,88,55,88,85,88
55,88,76,88,88,57,57,57,85,74,88,55,88,85,88,64
88,76,88,88,57,57,57,85,74,88,55,88,85,88,64,76
76,88,88,57,57,57,85,74,88,55,88,85,88,64,76,85
88,88,57,57,57,85,74,88,55,88,85,88,64,76,85,88
88,57,57,57,85,74,88,55,88,85,88,64,76,85,88,55
57,57,57,85,74,88,55,88,85,88,64,76,85,88,55,76
57,57,85,74,88,55,88,85,88,64,76,85,88,55,76,88
57,85,74,88,55,88,85,88,64,76,85,88,55,76,88,88
85,74,88,55,88,85,88,64,76,85,88,55,76,88,88,88
74,88,55,88,85,88,64,76,85,88,55,76,88,88,88,88
88,55,88,85,88,64,76,85,88,55,76,88,88,88,88,77
55,88,85,88,64,76,85,88,55,76,88,88,88,88,77,88
88,85,88,64,76,85,88,55,76,88,88,88,88,77,88,88
85,88,64,76,85,88,55,76,88,88,88,88,77,88,88,74
88,64,76,85,88,55,76,88,88,88,88,77,88,88,74,89
64,76,85,88,55,76,88,88,88,88,77,88,88,74,89,64
76,85,88,55,76,88,88,88,88,77,88,88,74,89,64,74
85,88,55,76,88,88,88,88,77,88,88,74,89,64,74,74
88,55,76,88,88,88,88,77,88,88,74,89,64,74,74,74
55,76,88,88,88,88,77,88,88,74,89,64,74,74,74,74
76,88,88,88,88,77,88,88,74,89,64,74,74,74,74,80
88,88,88,88,77,88,88,74,89,64,74,74,74,74,80,61
88,88,88,77,88,88,74,89,64,74,74,74,74,80,61,62
88,88,77,88,88,74,89,64,74,74,74,74,80,61,62,75
88,77,88,88,74,89,64,74,74,74,74,80,61,62,75,75
77,88,88,74,89,64,74,74,74,74,80,61,62,75,75,63
88,88,74,89,64,74,74,74,74,80,61,62,75,75,63,62
88,74,89,64,74,74,74,74,80,61,62,75,75,63,62,74
74,89,64,74,74,74,74,80,61,62,75,75,63,62,74,74
89,64,74,74,74,74,80,61,62,75,75,63,62,74,74,74
64,74,74,74,74,80,61,62,75,75,63,62,74,74,74,74
74,74,74,74,80,61,62,75,75,63,62,74,74,74,74,81
74,74,74,80,61,62,75,75,63,62,74,74,74,74,81,74
74,74,80,61,62,75,75,63,62,74,74,74,74,81,74,74
74,80,61,62,75,75,63,62,74,74,74,74,81,74,74,74
80,61,62,75,75,63,62,74,74,74,74,81,74,74,74,49
61,62,75,75,63,62,74,74,74,74,81,74,74,74,49,51
62,75,75,63,62,74,74,74,74,81,74,74,74,49,51,51
75,75,63,62,74,74,74,74,81,74,74,74,49,51,51,66
75,63,62,74,74,74,74,81,74,74,74,49,51,51,66,66
63,62,74,74,74,74,81,74,74,74,49,51,51,66,66,51
62,74,74,74,74,81,74,74,74,49,51,51,66,66,51,51
74,74,74,74,81,74,74,74,49,51,51,66,66,51,51,66
74,74,74,81,74,74,74,49,51,51,66,66,51,51,66,66
74,74,81,74,74,74,49,51,51,66,66,51,51,66,66,51
74,81,74,74,74,49,51,51,66,66,51,51,66,66,51,51
81,74,74,74,49,51,51,66,66,51,51,66,66,51,51,66
74,74,74,49,51,51,66,66,51,51,66,66,51,51,66,66
74,74,49,51,51,66,66,51,51,66,66,51,51,66,66,51
74,49,51,51,66,66,51,51,66,66,51,51,66,66,51,51
49,51,51,66,66,51,51,66,66,51,51,66,66,51,51,66
51,51,66,66,51,51,66,66,51,51,66,66,51,51,66,66
51,66,66,51,51,66,66,51,51,66,66,51,51,66,66,58
66,66,51,51,66,66,51,51,66,66,51,51,66,66,58,56
66,51,51,66,66,51,51,66,66,51,51,66,66,58,56,47
51,51,66,66,51,51,66,66,51,51,66,66,58,56,47,46
51,66,66,51,51,66,66,51,51,66,66,58,56,47,46,49
66,66,51,51,66,66,51,51,66,66,58,56,47,46,49,47
66,51,51,66,66,51,51,66,66,58,56,47,46,49,47,47
51,51,66,66,51,51,66,66,58,56,47,46,49,47,47,57
51,66,66,51,51,66,66,58,56,47,46,49,47,47,57,59
66,66,51,51,66,66,58,56,47,46,49,47,47,57,59,47
66,51,51,66,66,58,56,47,46,49,47,47,57,59,47,48
51,51,66,66,58,56,47,46,49,47,47,57,59,47,48,47
51,66,66,58,56,47,46,49,47,47,57,59,47,48,47,47
66,66,58,56,47,46,49,47,47,57,59,47,48,47,47,59
66,58,56,47,46,49,47,47,57,59,47,48,47,47,59,56
58,56,47,46,49,47,47,57,59,47,48,47,47,59,56,58
56,47,46,49,47,47,57,59,47,48,47,47,59,56,58,47
47,46,49,47,47,57,59,47,48,47,47,59,56,58,47,46
46,49,47,47,57,59,47,48,47,47,59,56,58,47,46,47
49,47,47,57,59,47,48,47,47,59,56,58,47,46,47,47
47,47,57,59,47,48,47,47,59,56,58,47,46,47,47,58
47,57,59,47,48,47,47,59,56,58,47,46,47,47,58,56
57,59,47,48,47,47,59,56,58,47,46,47,47,58,56,47
59,47,48,47,47,59,56,58,47,46,47,47,58,56,47,47
47,48,47,47,59,56,58,47,46,47,47,58,56,47,47,47
48,47,47,59,56,58,47,46,47,47,58,56,47,47,47,49
47,47,59,56,58,47,46,47,47,58,56,47,47,47,49,49
47,59,56,58,47,46,47,47,58,56,47,47,47,49,49,49
59,56,58,47,46,47,47,58,56,47,47,47,49,49,49,46
56,58,47,46,47,47,58,56,47,47,47,49,49,49,46,58
58,47,46,47,47,58,56,47,47,47,49,49,49,46,58,57
47,46,47,47,58,56,47,47,47,49,49,49,46,58,57,79
46,47,47,58,56,47,47,47,49,49,49,46,58,57,79,82
47,47,58,56,47,47,47,49,49,49,46,58,57,79,82,53
47,58,56,47,47,47,49,49,49,46,58,57,79,82,53,48
58,56,47,47,47,49,49,49,46,58,57,79,82,53,48,59
56,47,47,47,49,49,49,46,58,57,79,82,53,48,59,67
47,47,47,49,49,49,46,58,57,79,82,53,48,59,67,47
47,47,49,49,49,46,58,57,79,82,53,48,59,67,47,70
47,49,49,49,46,58,57,79,82,53,48,59,67,47,70,53
49,49,49,46,58,57,79,82,53,48,59,67,47,70,53,59
49,49,46,58,57,79,82,53,48,59,67,47,70,53,59,56
49,46,58,57,79,82,53,48,59,67,47,70,53,59,56,79
46,58,57,79,82,53,48,59,67,47,70,53,59,56,79,82
58,57,79,82,53,48,59,67,47,70,53,59,56,79,82,53
57,79,82,53,48,59,67,47,70,53,59,56,79,82,53,58
79,82,53,48,59,67,47,70,53,59,56,79,82,53,58,79
82,53,48,59,67,47,70,53,59,56,79,82,53,58,79,48
53,48,59,67,47,70,53,59,56,79,82,53,58,79,48,70
48,59,67,47,70,53,59,56,79,82,53,58,79,48,70,53
59,67,47,70,53,59,56,79,82,53,58,79,48,70,53,46
67,47,70,53,59,56,79,82,53,58,79,48,70,53,46,46
47,70,53,59,56,79,82,53,58,79,48,70,53,46,46,51
70,53,59,56,79,82,53,58,79,48,70,53,46,46,51,47
53,59,56,79,82,53,58,79,48,70,53,46,46,51,47,46
59,56,79,82,53,58,79,48,70,53,46,46,51,47,46,62
56,79,82,53,58,79,48,70,53,46,46,51,47,46,62,54
79,82,53,58,79,48,70,53,46,46,51,47,46,62,54,59
82,53,58,79,48,70,53,46,46,51,47,46,62,54,59,62
53,58,79,48,70,53,46,46,51,47,46,62,54,59,62,61
58,79,48,70,53,46,46,51,47,46,62,54,59,62,61,48
79,48,70,53,46,46,51,47,46,62,54,59,62,61,48,101
48,70,53,46,46,51,47,46,62,54,59,62,61,48,101,46
70,53,46,46,51,47,46,62,54,59,62,61,48,101,46,50
53,46,46,51,47,46,62,54,59,62,61,48,101,46,50,49
46,46,51,47,46,62,54,59,62,61,48,101,46,50,49,57
46,51,47,46,62,54,59,62,61,48,101,46,50,49,57,64
51,47,46,62,54,59,62,61,48,101,46,50,49,57,64,72
47,46,62,54,59,62,61,48,101,46,50,49,57,64,72,58
46,62,54,59,62,61,48,101,46,50,49,57,64,72,58,50
62,54,59,62,61,48,101,46,50,49,57,64,72,58,50,71
54,59,62,61,48,101,46,50,49,57,64,72,58,50,71,66
59,62,61,48,101,46,50,49,57,64,72,58,50,71,66,61
62,61,48,101,46,50,49,57,64,72,58,50,71,66,61,52
61,48,101,46,50,49,57,64,72,58,50,71,66,61,52,101
48,101,46,50,49,57,64,72,58,50,71,66,61,52,101,49
